Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Shinyanga,Kahama Township Authority,Wendele,"32.42365709,-3.833167168",shallow well,0,0,unknown,unknown,1703306147WP10_878,unknown,nira/tanira,unknown,unknown,DASIP,Victoria,unknown,pump stolen
functional,Shinyanga,Kahama Township Authority,Wendele,"32.42233573,-3.805252558",shallow well,0,0,unknown,unknown,1703306147WP11_879,unknown,other,unknown,unknown,DASIP,Victoria,unknown,pump stolen
functional,Shinyanga,Kahama Township Authority,Wendele,"32.44371876,-3.797470271",shallow well,0,0,unknown,unknown,1703306147WP13_881,unknown,other,unknown,unknown,DASIP,Victoria,unknown,pump stolen
functional,Shinyanga,Kahama Township Authority,Wendele,"32.44722759,-3.81758309",shallow well,0,0,unknown,unknown,1703306147WP14_882,unknown,nira/tanira,unknown,unknown,DASIP,Victoria,unknown,none
functional,Shinyanga,Kahama Township Authority,Wendele,"32.45394363,-3.745142876",shallow well,0,0,unknown,unknown,1703306147WP09_877,unknown,other,unknown,unknown,DASIP,Victoria,unknown,pump stolen
functional,Shinyanga,Kahama,Uyogo,"32.35316076,-4.224483493",shallow well,0,0,unknown,insufficient,1703306118WP07_240,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.23737715,-3.743745364",shallow well,0,0,unknown,dry,1703305802WP01,good,nira/tanira,unknown,never pay,RWSSP,RWSSP,wug,none
functional,Shinyanga,Shinyanga Urban,Usule,"33.16174048,-3.753018143",shallow well,0,0,unknown,seasonal,1703305802WP08,good,swn 80,unknown,never pay,Unknown,Unknown,wug,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.1595112,-3.750181606",borehole,0,0,unknown,enough,1703305802WP04,good,afridev,unknown,never pay,Church Of Disciples,Church Of Disciples,vwc,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.19445389,-3.765344524",shallow well,0,0,unknown,insufficient,1703305802WP10,good,swn 80,unknown,never pay,DWSP,DWSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.19679429,-3.763335567",rainwater harvesting,0,0,unknown,seasonal,1703305802WP11,good,other,unknown,never pay,OXFAM,OXFAM,parastatal,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.19520468,-3.753560728",shallow well,0,0,unknown,insufficient,1703305802WP12,good,swn 80,unknown,never pay,TWESA,TWESA,wug,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.19453404,-3.752085868",shallow well,0,0,unknown,insufficient,1703305802WP13,good,nira/tanira,unknown,never pay,RWSSP,RWSSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.19441205,-3.751553571",shallow well,0,0,unknown,insufficient,1703305802WP14,good,nira/tanira,unknown,never pay,RWSSP,RWSSP,wug,none
functional,Shinyanga,Shinyanga Rural,Usule,"33.18657845,-3.766998682",borehole,0,0,unknown,enough,1703305802WP15,good,afridev,unknown,never pay,TASAF,TASAF,vwc,none
functional,Shinyanga,Kahama,Ushetu,"32.2618489,-4.188505172",shallow well,0,0,unknown,insufficient,1703306119WP03_246,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
functional,Shinyanga,Kahama,Ushetu,"32.28542523,-4.198376734",shallow well,0,0,unknown,insufficient,1703306119WP01_244,milky,other,unknown,unknown,DWSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ushetu,"32.21364583,-4.177189365",shallow well,0,0,unknown,enough,1703306119WP10_253,milky,other,unknown,unknown,RWSSP,DWE,wug,pump stolen
functional,Shinyanga,Kahama,Ushetu,"32.17344962,-4.141803385",shallow well,0,0,unknown,enough,1703306119WP09_252,good,nira/tanira,unknown,unknown,RWSSP,DWE,wug,none
