Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Mwanza,Kwimba,Ukiriguru,"33.16933163,-2.693676914",shallow well,0,0,unknown,enough,19073089061WP08_111,good,nira/tanira,unknown,never pay,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Ukiriguru,"33.23904504,-2.65057986",borehole,0,0,unknown,unknown,19073089061WP06_109,unknown,afridev,unknown,never pay,HESAWA,HESAWA,vwc,none
functional,Mwanza,Misungwi,Ukiriguru,"33.08367126,-2.660070831",borehole,0,0,unknown,enough,19073089071WP12_134,good,afridev,unknown,never pay,HESAWA,ESAWA,vwc,none
functional,Mwanza,Sengerema,Tabaruka,"32.72980813,-2.938843081",borehole,0,0,unknown,enough,19053051101WP03_130,salty,other handpump,unknown,never pay,The People of Japan,JICA,vwc,none
functional,Mwanza,Sengerema,Tabaruka,"32.65937269,-2.913898615",shallow well,0,0,unknown,seasonal,19053051101WP06_133,good,rope pump,unknown,unknown,Swedish,Maendeleo ya jamii,vwc,none
functional,Mwanza,Sengerema,Tabaruka,"32.72696292,-2.707740843",shallow well,0,0,unknown,seasonal,12023040153WP01_1,good,nira/tanira,unknown,never pay,CSPD,Sengerema water Department,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.21557592,-2.719846533",borehole,0,0,unknown,enough,19043053041WP09_124,good,mono,unknown,per bucket,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.35685093,-2.666623252",shallow well,0,0,unknown,enough,19043053061WP17_164,good,nira/tanira,unknown,never pay,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.23059299,-2.742683976",borehole,0,0,unknown,enough,19043053031WP35_107,good,mono,unknown,never pay,Ministry of Water,DWE,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.2796345,-2.657563392",shallow well,0,0,unknown,seasonal,19043053041WP05_122,good,swn 80,unknown,never pay,Hifab,Hesawa,vwc,none
functional,Mwanza,Kwimba,Sumve,"33.24206203,-2.658732214",shallow well,0,0,unknown,enough,19043053041WP04_121,good,nira/tanira,unknown,never pay,Hifab,Hesawa,vwc,none
