Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Kigoma,Buhigwe,Rusaba,"29.83106993,-4.653702593",river/lake,250,370,2003,enough,1602302221WP32_690,good,gravity,unknown,monthly,Government of Tanzania,DWE,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.8226758,-4.654527826",river/lake,250,350,2000,enough,1602302221WP18,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.82480047,-4.660242311",river/lake,250,340,2000,enough,1602302221WP15,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.82843006,-4.649765947",river/lake,250,620,2000,enough,1602302221WP35_693,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.82116332,-4.659591067",river/lake,250,420,2000,enough,1602302221WP13,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.82510654,-4.669662287",river/lake,250,320,2000,enough,1602302221WP06,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.82303331,-4.663757816",river/lake,250,380,2000,enough,1602302221WP10,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.8249376,-4.666444527",river/lake,250,340,2000,enough,1602302221WP09,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.82402693,-4.666303966",river/lake,750,520,2006,enough,1602302221WP08,good,gravity,unknown,monthly,RC Church,RC Church,private operator,none
functional,Kigoma,Buhigwe,Rusaba,"29.82013698,-4.666427158",river/lake,250,450,2000,enough,1602302221WP07,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Buhigwe,Rusaba,"29.79295406,-4.618540416",rainwater harvesting,50,2400,2006,enough,1602302221WP01,good,other,2013,per bucket,Government of Tanzania,DWE,vwc,none
functional,Kigoma,Buhigwe,Rusaba,"29.77860163,-4.633003858",rainwater harvesting,0,203,2008,enough,1602302221WP04,good,other,unknown,never pay,Government of Tanzania,DWE,vwc,none
functional,Kigoma,Buhigwe,Rusaba,"29.82435544,-4.67032031",river/lake,250,340,2000,enough,1602302221WP05,good,gravity,unknown,monthly,OXFAM,OXFAM,water board,none
functional,Kigoma,Kasulu,Rungwe Mjimpya,"30.20410156,-4.778322748",borehole,250,980,1989,enough,16023022141WP12_485,good,swn 80,unknown,monthly,NORAD,NORAD,vwc,none
functional,Kigoma,Kasulu,Ruhita,"30.21940159,-4.49774336",river/lake,250,340,1988,enough,1602302210WP26_347,good,gravity,unknown,per bucket,NORAD,NORAD,water board,none
functional,Kigoma,Kasulu,Ruhita,"30.21658743,-4.494841547",spring,250,540,2001,enough,1602302210WP25_346,good,gravity,unknown,monthly,RED CROSS,RED CROSS,water board,none
functional,Kigoma,Kasulu,Ruhita,"30.21885532,-4.495332859",spring,250,456,2001,insufficient,1602302210WP24_345,good,gravity,unknown,monthly,RED CROSS,RED CROSS,water board,none
functional,Kigoma,Kasulu Township Authority,Ruhita,"30.23219303,-4.498811",river/lake,0,540,2001,enough,1602302210WP20_341,good,gravity,unknown,never pay,RED CROSS,RED CROSS,water board,none
functional,Kigoma,Kasulu,Ruhita,"30.20694438,-4.503644054",river/lake,250,310,1988,enough,1602302210WP35_356,good,gravity,unknown,monthly,NORAD,NORAD,water board,none
functional,Kigoma,Kasulu Township Authority,Ruhita,"30.18096513,-4.522789471",river/lake,750,750,1988,enough,1602302210WP55_376,good,gravity,unknown,monthly,RED CROSS,RED CROSS,private operator,none
functional,Kigoma,Kasulu,Ruhita,"30.21065022,-4.500247903",river/lake,250,540,1988,enough,1602302210WP54_375,good,gravity,unknown,monthly,NORAD,NORAD,water board,none
