Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.6884376,-8.83889009",river/lake,500,153,1987,enough,1104301805WP29_202,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.68519664,-8.84897075",river/lake,500,275,1978,enough,1104301805WP27_200,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.68272812,-8.843036771",river/lake,500,212,1978,enough,1104301805WP24_197,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.68050209,-8.841369255",river/lake,500,80,1978,enough,1104301805WP23_196,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.6788859,-8.842864631",river/lake,500,75,1978,enough,1104301805WP21_194,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.6773369,-8.839767735",river/lake,500,75,1978,enough,1104301805WP18_191,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.62324181,-8.81697833",river/lake,500,109,1987,enough,1104301805WP01_158,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Makambako Township Authority,Wanging'ombe,"34.62946332,-8.820101292",river/lake,500,53,1987,enough,1104301805WP02_159,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.63632363,-8.827863361",river/lake,500,109,1987,enough,1104301805WP03_161,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.64001903,-8.828361894",river/lake,500,75,1987,enough,1104301805WP09_167,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.64311325,-8.831093246",river/lake,500,51,1987,enough,1104301805WP10_168,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.56153791,-8.849960874",river/lake,0,75,1978,insufficient,1104301805WP104_173,good,gravity,unknown,on failure,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.56476812,-8.852193177",river/lake,0,75,1978,enough,1104301805WP105_174,good,gravity,unknown,on failure,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.63160522,-8.866737134",river/lake,500,75,1978,enough,1104301805WP107_176,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.63508133,-8.868957529",river/lake,500,51,1978,enough,1104301805WP108_177,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Makambako Township Authority,Wanging'ombe,"34.63813018,-8.871444545",river/lake,500,75,1978,enough,1104301805WP109_178,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.6382135,-8.834016436",river/lake,500,54,1987,enough,1104301805WP11_179,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.62860009,-8.876699615",river/lake,500,54,1978,enough,1104301805WP110_180,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.63112558,-8.879226979",river/lake,500,45,1978,enough,1104301805WP111_181,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.62826084,-8.88056075",river/lake,500,150,1978,enough,1104301805WP112_182,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.62810993,-8.874283084",river/lake,5000,350,1978,enough,1104301805WP113_183,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.62555863,-8.872847211",river/lake,500,36,1978,enough,1104301805WP114_184,good,gravity,unknown,monthly,UNICEF,DWE,wua,none
functional,Njombe,Wanging'ombe,Wanging'ombe,"34.66867049,-8.827311851",river/lake,500,59,1987,enough,1104301805WP14_187,good,gravity,unknown,monthly,wananchi,wananchi,wua,none
functional,Njombe,Wanging'ombe,Wangama,"34.40016316,-9.205749326",spring,1000,50,2000,enough,1104301804WP26_149,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41505083,-9.210703035",spring,1000,112,2000,enough,1104301804WP14_137,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.44128349,-9.189877662",spring,1500,20,2007,enough,1104301804WP34_157,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.44232371,-9.190834233",spring,1500,36,2007,enough,1104301804WP33_156,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.44393347,-9.19208198",spring,1500,60,2007,enough,1104301804WP32_155,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Makambako Township Authority,Wangama,"34.44770609,-9.195111167",spring,1500,20,2007,enough,1104301804WP31_154,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.44636436,-9.195507923",spring,1500,90,2007,enough,1104301804WP30_153,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.44567353,-9.193926307",spring,1500,75,2007,enough,1104301804WP29_152,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.44431371,-9.19350985",spring,1500,109,2007,enough,1104301804WP28_151,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.44198214,-9.1927729",spring,1500,125,2007,enough,1104301804WP27_150,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40096338,-9.203568527",spring,1000,75,2000,enough,1104301804WP25_148,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.39992998,-9.202898595",spring,1000,75,2000,enough,1104301804WP24_147,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40761236,-9.197579533",spring,1000,102,2000,enough,1104301804WP23_146,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40839815,-9.19860852",spring,1000,80,2000,enough,1104301804WP22_145,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41088844,-9.200460626",spring,1000,125,2000,enough,1104301804WP21_144,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41323328,-9.200537414",spring,1000,95,2000,enough,1104301804WP20_143,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41356091,-9.202279784",spring,1000,150,2000,enough,1104301804WP19_142,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41018432,-9.201837678",spring,1000,109,2000,enough,1104301804WP18_141,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41071484,-9.204121782",spring,1000,175,2000,enough,1104301804WP17_140,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.4190607,-9.215157246",spring,1000,110,2000,enough,1104301804WP16_139,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.43799671,-9.186825561",spring,1500,48,2007,enough,110301804WP37_15,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41292257,-9.211412918",spring,1000,125,2000,enough,1104301804WP13_136,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41045186,-9.208624646",spring,1000,113,2000,enough,1104301804WP12_135,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.41027311,-9.20517615",spring,1000,500,2000,enough,1104301804WP11_134,good,gravity,unknown,monthly,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40755669,-9.201451993",spring,1000,75,2000,enough,1104301804WP10_133,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40846541,-9.202978227",spring,1000,250,2000,enough,1104301804WP09_132,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40695278,-9.203242792",spring,1000,75,2000,enough,1104301804WP08_131,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40651609,-9.204840065",spring,1000,55,2000,enough,1104301804WP07_130,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40755126,-9.205256166",spring,1000,120,2000,enough,1104301804WP06_129,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40677899,-9.213164553",spring,1000,40,2000,enough,1104301804WP05_128,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.43907786,-9.188036935",spring,1500,30,2007,enough,110301804WP35_13,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.4094525,-9.212580364",spring,1000,56,2000,enough,1104301804WP04_127,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40753913,-9.209499896",spring,1000,50,2000,enough,1104301804WP03_126,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40884707,-9.201338638",spring,1000,50,2000,enough,1104301804WP02_125,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.40868271,-9.199858558",spring,1000,125,2000,enough,1104301804WP01_124,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.49206786,-9.17737693",spring,0,350,2007,enough,110301804WP60_38,good,gravity,unknown,never pay,wananchi,wananchi,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.4908914,-9.177117551",spring,0,350,2007,enough,110301804WP59_37,good,gravity,unknown,never pay,secondary,secondary,water board,none
functional,Njombe,Wanging'ombe,Wangama,"34.47818203,-9.17425105",spring,3600,36,2007,enough,110301804WP58_36,good,gravity,unknown,annually,wananchi,wananchi,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.43652125,-9.184756383",spring,1500,42,2007,enough,110301804WP38_16,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47986812,-9.170795941",spring,3600,25,2007,enough,110301804WP56_34,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47929687,-9.171192427",spring,3600,35,1975,enough,110301804WP55_33,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47805761,-9.17165317",spring,3600,1,2007,enough,110301804WP53_31,good,gravity,unknown,annually,wananchi,wananchi,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47844272,-9.170356348",spring,3600,15,2007,enough,110301804WP51_29,good,gravity,unknown,annually,wananchi,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47657026,-9.167111935",other,3600,45,unknown,enough,110301804WP47_25,good,other,unknown,annually,wananchi,,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.43837252,-9.189417277",spring,1500,15,2007,enough,110301804WP36_14,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47498339,-9.167681424",spring,3600,25,unknown,enough,110301804WP46_24,good,gravity,unknown,annually,wananchi,wananchi,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47235614,-9.167371541",spring,3600,35,unknown,enough,110301804WP45_23,good,gravity,unknown,annually,wananchi,wananchi,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.46866119,-9.16652941",spring,3600,75,2007,enough,110301804WP44_22,good,gravity,unknown,annually,Wananchi,wananchi,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.46976285,-9.167034342",spring,3600,50,2007,enough,110301804WP43_21,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.4716595,-9.166344188",spring,3600,53,2007,enough,110301804WP42_20,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.47780822,-9.169950828",spring,3600,80,2007,enough,110301804WP41_19,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.43809905,-9.184425621",spring,1500,25,2007,enough,110301804WP40_18,good,gravity,unknown,annually,District Council,DWE,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.43849264,-9.185457298",spring,1500,20,2007,enough,110301804WP39_17,good,gravity,unknown,annually,RC CHURCH,RC CHURCH,vwc,none
functional,Njombe,Wanging'ombe,Wangama,"34.48606352,-9.168676067",spring,3600,50,2007,enough,110301804WP57_35,good,gravity,unknown,annually,wananchi,wananchi,vwc,none
functional,Njombe,Njombe Urban,Uwemba,"34.81740618,-9.5454823",spring,1500,15,2006,enough,1104D202608WP49_2809,good,gravity,unknown,annually,Fathe,Fathe,vwc,none
functional,Njombe,Njombe Urban,Uwemba,"34.81260958,-9.552076602",spring,1500,20,2006,enough,1104D202608WP57_2817,good,gravity,unknown,annually,Fathe,Fathe,vwc,none
functional,Njombe,Njombe Urban,Uwemba,"34.77578636,-9.471171572",spring,500,30,2009,enough,1104D202608WP10_2771,good,submersible,unknown,monthly,TASAF,TWE,vwc,none
