Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Iringa,Kilolo,Ukumbi,"35.71678396,-8.090149073",spring,0,150,2005,enough,110773D6915_390,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.72071758,-8.092149113",borehole,0,100,2010,enough,110773D6916_391,good,india mark ii,unknown,never pay,IDYDC,IDYDC,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.72259402,-8.098766909",borehole,0,120,2010,enough,110773D6918_393,good,india mark ii,unknown,never pay,IDYDC,IDYDC,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.7240471,-8.101266174",spring,0,80,2005,enough,110773D6919_394,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.7255957,-8.102146647",spring,0,70,2005,enough,110773D6920_395,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.72569649,-8.105054793",spring,0,1,2005,enough,110773D6921_396,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.72394069,-8.107930404",spring,0,1,2005,enough,110773D6922_397,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,none
functional,Iringa,Mafinga Township Authority,Ukumbi,"35.66959725,-8.10853958",river/lake,500,150,2005,enough,110773D6946_421,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.72029174,-8.1317427",borehole,0,400,2009,enough,110773D6923_398,good,india mark ii,unknown,never pay,IDYDC,IDYDC,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.72819206,-8.11441096",river/lake,0,200,1995,enough,110773D6925_400,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,tap broken
functional,Iringa,Kilolo,Ukumbi,"35.72930207,-8.110496229",river/lake,0,300,1995,enough,110773D6926_401,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,tap broken
functional,Iringa,Kilolo,Ukumbi,"35.72520949,-8.112632312",river/lake,0,120,1995,enough,110773D6927_402,good,gravity,unknown,never pay,Government of Tanzania,Gover,vwc,tap broken
functional,Iringa,Kilolo,Ukumbi,"35.64676312,-8.143695753",borehole,0,800,2008,enough,110773D6932_407,good,india mark ii,unknown,never pay,IDYDC,IDYDC,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.66941203,-8.116745293",spring,500,230,2007,enough,110773D6934_409,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.66835679,-8.110961545",spring,500,300,2005,enough,110773D6935_410,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,tap broken
functional,Iringa,Kilolo,Ukumbi,"35.65285768,-8.106352548",spring,500,280,2005,enough,110773D6936_411,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.66542065,-8.103844216",spring,500,250,2005,enough,110773D6937_412,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,tap broken
functional,Iringa,Kilolo,Ukumbi,"35.67064132,-8.10358017",spring,500,300,2005,enough,110773D6938_413,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Mafinga Township Authority,Ukumbi,"35.67872086,-8.111858095",river/lake,500,200,2005,enough,110773D6948_423,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.67517299,-8.095751398",spring,500,390,2005,enough,110773D6940_415,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
functional,Iringa,Kilolo,Ukumbi,"35.6870116,-8.06395785",spring,500,150,2005,enough,110773D6941_416,good,gravity,unknown,monthly,Government of Tanzania,Gover,vwc,none
